,sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter
61,VBS81473,TZ_MTW_14,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
62,VBS81474,TZ_MTW_15,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
63,VBS81475,TZ_MTW_16,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
64,VBS81476,TZ_MTW_17,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
65,VBS81478,TZ_MTW_19,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
66,VBS81479,TZ_MTW_20,Joel Odero,Tanzania,Mahurunga,2022,-1,-10.538,40.279,F,1236-VO-TZ-OKUMU-VMF00248,1.1,-1,TZA,Mtwara,TZ-17,Mtwara,funestus,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022,TZ-17_Mtwara_fune_2022
67,VBS82166,TZ_KAT_2,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
68,VBS82167,TZ_KAT_3,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
69,VBS82168,TZ_KAT_5,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
70,VBS82169,TZ_KAT_8,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
71,VBS82170,TZ_KAT_9,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
72,VBS82171,TZ_KAT_11,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
73,VBS82172,TZ_KAT_14,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
74,VBS82173,TZ_KAT_15,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
75,VBS82174,TZ_KAT_19,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
76,VBS82176,TZ_RUV_8,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
77,VBS82177,TZ_RUV_9,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
78,VBS82178,TZ_RUV_13,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
79,VBS82179,TZ_RUV_18,Joel Odero,Tanzania,Nandembo,2022,3,-10.983,37.283,F,1236-VO-TZ-OKUMU-VMF00252,1.2,1,TZA,Ruvuma,TZ-21,Tunduru,funestus,TZ-21_fune_2022,TZ-21_fune_2022_03,TZ-21_fune_2022_Q1,TZ-21_Tunduru_fune_2022,TZ-21_Tunduru_fune_2022_03,TZ-21_Tunduru_fune_2022_Q1
80,VBS82180,TZ_DOM_1,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
81,VBS82181,TZ_DOM_2,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
82,VBS82182,TZ_DOM_3,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
83,VBS82183,TZ_DOM_4,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
84,VBS82185,TZ_DOM_6,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
85,VBS82187,TZ_DOM_8,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
86,VBS82189,TZ_DOM_11,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
87,VBS82190,TZ_DOM_12,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
88,VBS82191,TZ_DOM_13,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
89,VBS82192,TZ_DOM_14,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
90,VBS82193,TZ_DOM_15,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
91,VBS82195,TZ_DOM_17,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
92,VBS82196,TZ_DOM_18,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
93,VBS82197,TZ_DOM_19,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
94,VBS82198,TZ_DOM_20,Joel Odero,Tanzania,Mbori,2022,5,-6.272,36.378,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Dodoma,TZ-03,Mpwapwa,funestus,TZ-03_fune_2022,TZ-03_fune_2022_05,TZ-03_fune_2022_Q2,TZ-03_Mpwapwa_fune_2022,TZ-03_Mpwapwa_fune_2022_05,TZ-03_Mpwapwa_fune_2022_Q2
95,VBS82199,TZ_BAG_1,Joel Odero,Tanzania,Sengasenga,2022,8,-6.386,38.575,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2022,TZ-19_fune_2022_08,TZ-19_fune_2022_Q3,TZ-19_Bagamoyo_fune_2022,TZ-19_Bagamoyo_fune_2022_08,TZ-19_Bagamoyo_fune_2022_Q3
96,VBS82200,TZ_BAG_4,Joel Odero,Tanzania,Sengasenga,2022,8,-6.386,38.575,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Pwani,TZ-19,Bagamoyo,funestus,TZ-19_fune_2022,TZ-19_fune_2022_08,TZ-19_fune_2022_Q3,TZ-19_Bagamoyo_fune_2022,TZ-19_Bagamoyo_fune_2022_08,TZ-19_Bagamoyo_fune_2022_Q3
97,VBS82201,TZ_LND_1,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
98,VBS82202,TZ_LND_2,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
99,VBS82203,TZ_LND_3,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
100,VBS82204,TZ_LND_4,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
101,VBS82205,TZ_LND_5,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
102,VBS82206,TZ_LND_6,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
103,VBS82207,TZ_LND_7,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
104,VBS82208,TZ_LND_8,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
105,VBS82209,TZ_LND_10,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
106,VBS82210,TZ_LND_11,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
107,VBS82211,TZ_LND_12,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
108,VBS82212,TZ_LND_13,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
109,VBS82213,TZ_LND_14,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
110,VBS82214,TZ_LND_15,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
111,VBS82215,TZ_LND_16,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
112,VBS82216,TZ_LND_19,Joel Odero,Tanzania,Mtualonga,2022,9,-10.218,39.492,F,1236-VO-TZ-OKUMU-VMF00252,1.2,3,TZA,Lindi,TZ-12,Lindi,funestus,TZ-12_fune_2022,TZ-12_fune_2022_09,TZ-12_fune_2022_Q3,TZ-12_Lindi_fune_2022,TZ-12_Lindi_fune_2022_09,TZ-12_Lindi_fune_2022_Q3
113,VBS82217,TZ_TNG_1,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
114,VBS82218,TZ_TNG_5,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
115,VBS82220,TZ_TNG_8,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
116,VBS82221,TZ_TNG_9,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
117,VBS82222,TZ_TNG_10,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
118,VBS82223,TZ_TNG_11,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
119,VBS82224,TZ_TNG_12,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
120,VBS82225,TZ_TNG_13,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
121,VBS82226,TZ_TNG_14,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
122,VBS82227,TZ_TNG_15,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
123,VBS82228,TZ_TNG_16,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
124,VBS82229,TZ_TNG_17,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
125,VBS82230,TZ_TNG_18,Joel Odero,Tanzania,Kwamwale,2022,5,-5.157,38.729,F,1236-VO-TZ-OKUMU-VMF00252,1.2,2,TZA,Tanga,TZ-25,Muheza,funestus,TZ-25_fune_2022,TZ-25_fune_2022_05,TZ-25_fune_2022_Q2,TZ-25_Muheza_fune_2022,TZ-25_Muheza_fune_2022_05,TZ-25_Muheza_fune_2022_Q2
126,VBS85333,TZ_KAT_36,Joel Odero,Tanzania,Vikonge,2022,3,-6.091,30.936,F,1236-VO-TZ-OKUMU-VMF00261,1.3,1,TZA,Katavi,TZ-28,Mpanda,funestus,TZ-28_fune_2022,TZ-28_fune_2022_03,TZ-28_fune_2022_Q1,TZ-28_Mpanda_fune_2022,TZ-28_Mpanda_fune_2022_03,TZ-28_Mpanda_fune_2022_Q1
